datetime,target_tempmax,target_tempmin,temp,humidity,precip,windspeed,winddir_sin,winddir_cos,cloudcover,visibility,humidity_roll_mean_7,precip_roll_mean_7,temp_lag_1,humidity_lag_1,precip_lag_1,temp_lag_2,humidity_lag_2,precip_lag_2,temp_lag_3,humidity_lag_3,precip_lag_3,tempmax_vs_doy_avg
2/7/1998,19.1,13.2,-1.691880123,-0.86347362,-0.802809964,-1.312637816,-2.119977745,0.9685782614094123,0.7826330019613977,-0.557898305,1.3022954028941283,0.0916704214804862,-2.289557511,-0.186735413,-0.806969814,-2.338055391,-0.276263532,0.2749511966990624,-1.897095939,0.6426828726975482,1.729662571805134,-0.127581124
2/8/1998,19.9,16.1,-1.421163116,-0.719436955,-0.802809964,-1.992632616,0.8441052703113627,-0.344389962,0.68534965857743,-1.228891034,0.8571086311923913,0.0916704214804862,-1.674199814,-0.859188941,-0.806969814,-2.280402538,-0.20579261,-0.815689722,-2.340554629,-0.288129045,0.2488745815194895,-0.127581124
2/9/1998,20.1,16.1,-1.32447847,0.2682430374510333,-0.802809964,-1.992632616,0.5630715966639664,0.6833356620114394,1.1328530381436814,-1.145016943,0.3628758593862867,0.021604881946469347,-1.404980822,-0.718676263,-0.806969814,-1.665438764,-0.880300003,-0.815689722,-2.282712191,-0.218067933,-0.820167755,-0.127581124
2/10/1998,25.1,17.7,-1.189119966,1.214769696589309,-0.802809964,-1.312637816,-0.416614256,1.3344909239198972,1.1367443718790404,-1.73213558,0.04219047266644554,0.014271706732232419,-1.308831182,0.24483923981694594,-0.806969814,-1.396392113,-0.73935816,-0.815689722,-1.665726188,-0.888652862,-0.820167755,-0.127581124
2/11/1998,26.1,19.1,-0.647685951,0.5048747022356022,-0.802809964,0.04735178367540802,-0.040236389,-1.565239567,0.7787416682260392,-0.725646487,-0.029492143,-0.008108512,-1.174221686,1.1682082636421875,-0.806969814,-1.300304023,0.2271001946405599,-0.815689722,-1.395794812,-0.748530638,-0.820167755,-0.127581124
2/12/1998,28.1,20.7,-0.396305872,0.9472730320502313,-0.802809964,1.4073413832004238,0.2528180603577744,-1.377825035,0.9343950176403876,-1.270828079,-0.067219836,-1.180083109,-0.635783701,0.47568149577325636,-0.806969814,-1.165780698,1.1532894507489895,-0.815689722,-1.299390749,0.21230747001760567,-0.820167755,-0.127581124
2/13/1998,28.1,22,-0.164262723,1.029579698062255,-0.802809964,2.7673309827254395,0.447843637883491,-1.197370383,0.7748503344906802,-0.809520578,0.15160078120102494,-1.302977444,-0.385794637,0.9072561482133152,-0.806969814,-0.627687396,0.4586475086676673,-0.815689722,-1.164425061,1.1331106571467846,-0.820167755,-0.127581124
2/14/1998,27.1,22,0.048443497807037786,0.46372136922958956,-0.802809964,0.7273465834379162,0.5424572179001795,-1.084796,0.46354363566198353,-0.725646487,0.37230778233091816,-1.302977444,-0.155035501,0.9875491068068143,-0.806969814,-0.377858363,0.8915403131531292,-0.815689722,-0.624562308,0.4425082667999004,-0.820167755,-0.127581124
2/15/1998,29.1,22.1,-0.106251935,1.327941362355843,-0.802809964,1.4073413832004238,0.5139806338572996,-1.120921949,0.911047015228235,-1.019205806,0.6156513987920248,-1.302977444,0.056493707401353004,0.4355350164765061,-0.806969814,-0.147246948,0.9720785093364707,-0.815689722,-0.373911744,0.872883669479843,-0.820167755,-0.127581124
2/16/1998,30.1,19.9,0.048443497807037786,0.9884263650562438,-0.802809964,0.7273465834379162,0.7606551367432703,-0.69255344,-0.999597849,-1.35470217,0.9910419404393889,-1.302977444,-0.097345717,1.27861108170825,-0.806969814,0.06414684954046847,0.41837841057599584,-0.815689722,-0.142541993,0.9529535118389018,-0.820167755,-0.127581124
2/17/1998,27.1,20.2,0.10645428517957076,0.3196847037085483,-0.802809964,1.4073413832004238,0.6964796768425915,-0.839267848,-2.225367975,-1.061142851,1.123088864305178,-1.302977444,0.056493707401353004,0.9474026275100654,-0.806969814,-0.089594094,1.2640294705010853,-0.815689722,0.0695469451634136,0.40247334562037024,-0.820167755,-0.127581124
2/18/1998,27.1,20.2,-0.318958156,0.021323039414960464,-0.802809964,1.4073413832004238,0.6728748753338332,-0.884325675,0.5647183127813102,0.19696851518903433,0.9589734008430756,-1.302977444,0.11418349145424461,0.29502233893788304,-0.806969814,0.06414684954046847,0.9318094112448007,-0.815689722,-0.084699556,1.2432066903904917,-0.820167755,-0.127581124
2/19/1998,28.1,20.9,-0.164262723,0.6077580347506323,-0.802809964,0.7273465834379162,0.5747984398957473,-1.040989433,0.12110626695041735,-1.103079897,0.8703133235789714,-1.302977444,-0.308874925,0.003960364036447262,-0.806969814,0.12179970332274612,0.27743656725514854,-0.815689722,0.0695469451634136,0.9129185906593731,-0.820167755,-0.127581124
2/20/1998,21.1,17,-0.144925793,0.6694880342596498,-0.802809964,0.04735178367540802,0.8527637691975657,-0.200785374,0.432412965779114,-0.725646487,0.8080626310880236,-1.302977444,-0.155035501,0.5760476940151306,-0.806969814,-0.300987891,-0.014514394,-0.815689722,0.12738938293134167,0.2623511214920176,-0.820167755,-0.127581124
2/21/1998,18.6,16,-0.976413746,-1.357313616,-0.802809964,2.087336182962932,0.05696785784824426,1.1379345708731419,1.2651583851458776,0.32277965184973134,0.742039169155129,-1.302977444,-0.135805573,0.6362674129602546,-0.806969814,-0.147246948,0.5593202538968446,-0.815689722,-0.296788494,-0.027902057,-0.820167755,-0.127581124
2/22/1998,19.1,14.1,-1.440500045,-0.966356953,-0.802809964,-0.632643016,0.4239873834107616,0.8488226824826774,1.163983708026551,0.7421501073853896,0.40814909004870975,-1.302977444,-0.962692478,-1.340946692,-0.806969814,-0.12802933,0.6197239010343503,-0.815689722,-0.142541993,0.5425955697487244,-0.820167755,-0.127581124
2/23/1998,20.1,16.1,-1.53718469,1.1633280303317939,-0.802809964,-0.632643016,0.8329887609502608,-0.423989629,1.2223537140569316,-1.522450353,-0.012514681,-1.302977444,-1.42421075,-0.959555139,-0.806969814,-0.954386901,-1.36352918,-0.815689722,-0.123261181,0.6026479515180181,-0.820167755,-0.127581124
2/24/1998,21.1,15.2,-1.247130754,0.4534330359780871,0.8236435705133527,0.7273465834379162,0.38919048986344196,0.8839650144216276,1.179549042967986,0.07115737852833655,0.01955385733523588,-1.302977444,-1.52036039,1.1180251645212504,-0.806969814,-1.415609731,-0.980972748,-0.815689722,-0.952336122,-1.369071917,-0.820167755,-0.127581124
2/25/1998,18.1,16.1,-1.247130754,-0.678283622,1.2707715571998495,0.04735178367540802,0.7664578305188607,-0.676793297,1.1834403767033446,0.4905278340639948,0.044076856727185594,-1.068401927,-1.23191147,0.42549839665231926,0.8063030173281067,-1.511697821,1.1029530781344008,-0.815689722,-1.415075624,-0.988740165,-0.820167755,-0.127581124
2/26/1998,19.1,16.1,-1.343815399,0.5974697014991284,-0.006930652,-0.689309249,0.6389731626252092,0.5694197520031987,1.2106797128508555,-1.438576261,-0.084197298,-0.705465191,-1.23191147,-0.678529784,1.2554308491175474,-1.223433552,0.40831113605307867,0.7701004010180925,-1.511479687,1.0830670056723726,-0.820167755,-0.127581124
2/27/1998,19.1,15.7,-1.305141541,1.1530396970802914,0.3232209966787621,-0.122646916,0.19627784283206026,1.0466861791709614,1.2729410526165952,-1.145016943,-0.086083682,-0.659967515,-1.32806111,0.5660110741909423,-0.020445962,-1.223433552,-0.699089061,1.2215817473900834,-1.222267498,0.39246461532548843,0.7398558790799357,-0.127581124
2/28/1998,18.1,15.1,-1.266467683,-0.081560293,1.5788835319358632,-0.632643016,0.6977447212046621,0.4628404799581434,1.1056137019961703,-0.851457624,0.0025763955067091933,-0.588210519,-1.289601254,1.1079885446970636,0.30729387788225243,-1.319521641,0.5492529793739259,-0.047653941,-1.222267498,-0.708495717,1.1924871205820968,-0.127581124
3/1/1998,20.1,16.1,-1.53718469,1.5542846938889094,0.3232209966787621,-0.632643016,0.5731367223647993,0.6694140128773146,1.2301363815276491,-1.774072626,0.23648808902318247,-0.14693537,-1.251141398,-0.096405834,1.5679270674247754,-1.281086405,1.0928858036114837,0.2749511966990624,-1.318671561,0.5325868394538411,-0.0688489,-0.127581124
3/2/1998,20.1,17.9,-1.208456895,1.4616896946253817,-0.802809964,-1.312637816,0.6604844570449839,0.5326943907655458,1.125070370672964,-1.186953988,0.6986523225534441,-0.103817903,-1.52036039,1.4994167178403737,0.30729387788225243,-1.24265117,-0.115187139,1.541172668090195,-1.280109936,1.0730582753774909,0.2488745815194895,-0.127581124
3/4/1998,22.1,19.2,-0.705696738,1.6468796931524354,0.3232209966787621,-0.632643016,0.4097999471430396,0.8634052581611331,1.1095050357315295,-1.103079897,1.0457470940464435,-0.103817903,-1.001152334,1.9811744694013695,0.8063030173281067,-1.184998316,1.3949040392990153,-0.815689722,-1.511479687,1.4633987568779045,0.2488745815194895,-0.127581124
3/6/1998,26.1,22.6,-0.086915006,1.6263030266494292,-0.481073202,1.4073413832004238,0.6755753052413033,-0.879352428,1.1095050357315295,-1.774072626,1.7135272522592822,-0.2695309,-0.597323845,1.8506984116869334,-0.806969814,-0.68534025,1.5761149807115342,0.2749511966990624,-0.990897747,1.9438178110322593,0.7398558790799357,-0.127581124
3/7/1998,30.1,22.2,-0.067578077,1.5542846938889094,-0.802809964,0.5006816501837463,0.8504124336021486,-0.26991321,0.68534965857743,-1.480513307,1.8003009441421796,-0.310710146,-0.078115789,1.5696730566096844,-0.489542997,-0.58925216,1.8378641183073958,-0.815689722,-0.682404746,1.5534773295318454,0.2488745815194895,-0.127581124
3/8/1998,31.1,21.7,0.16446507255210374,1.1530396970802914,-0.802809964,1.4073413832004238,0.6887866577389798,-0.854360862,0.06662759465539576,-0.641772396,2.1002361009120176,-0.854588657,-0.058885861,1.4994167178403737,-0.806969814,-0.070376476,1.5559804316656984,-0.506642112,-0.586000683,1.8137043171987883,-0.820167755,-0.127581124
3/9/1998,22.4,18.2,0.33849743466970195,0.6591997010081473,-0.802809964,0.7273465834379162,0.6887866577389798,-0.854360862,-1.260317209,-1.35470217,2.026667100095228,-0.946909489,0.17187327550713624,1.1079885446970636,-0.806969814,-0.051158858,1.4855095100052755,-0.815689722,-0.065418743,1.5334598689420802,-0.518605853,-0.127581124
3/10/1998,19.1,16.4,-0.628349022,-1.326448617,-0.802809964,1.4073413832004238,0.5066868707051748,0.755935864157749,0.8098723381089088,1.1195835173674822,1.8795290984616524,-0.946909489,0.3449426276658104,0.6262307931360677,-0.806969814,0.17945255710502378,1.0928858036114837,-0.815689722,-0.04613793,1.4633987568779045,-0.820167755,-0.127581124
3/11/1998,21.1,15.9,-1.247130754,-0.719436955,-0.802809964,0.04735178367540802,0.8389153650256919,-0.385625453,1.0238956935536376,0.5744019251711261,1.260794941673652,-1.156907387,-0.616553773,-1.310836833,-0.806969814,0.352411118451856,0.6096566265114332,-0.815689722,0.18523182069926974,1.0730582753774909,-0.820167755,-0.127581124
3/12/1998,19.1,15.1,-1.305141541,-0.657706955,-0.802809964,-0.632643016,0.7934930676116905,0.22064375664546265,0.09775826453826532,0.02922033297477088,0.8269264769772865,-1.277409989,-1.23191147,-0.718676263,-0.806969814,-0.608469778,-1.333327356,-0.815689722,0.35875913400305326,0.5926392212231363,-0.820167755,-0.127581124
3/13/1998,22.1,17.1,-1.343815399,1.039868031313759,-0.802809964,-0.632643016,0.8441052703113627,-0.344389962,0.9733083549939746,-1.774072626,0.3553303205023934,-1.277409989,-1.289601254,-0.658456544,-0.806969814,-1.223433552,-0.73935816,-0.815689722,-0.605281495,-1.339045726,-0.820167755,-0.127581124
3/14/1998,23.1,19.1,-0.918402958,0.7517947002716735,-0.006930652,-0.802641716,0.8527342030660344,-0.203551869,1.0861570333193769,-1.606324444,0.24780639734902243,-1.302977444,-1.32806111,0.9975857266310025,-0.806969814,-1.281086405,-0.678954512,-0.815689722,-1.222267498,-0.748530638,-0.820167755,-0.127581124
3/15/1998,25.1,20.6,-0.705696738,1.3382296956073452,-0.481073202,-1.312637816,-2.369780558,0.706325579398755,1.2962890550287474,-2.193443081,0.10066839571544675,-1.227790981,-0.905002693,0.7165603715537536,-0.020445962,-1.319521641,0.9821457838593892,-0.815689722,-1.280109936,-0.688478257,-0.820167755,-0.127581124
3/16/1998,25.1,21.7,-0.260947368,1.1015980308227764,-0.006930652,-1.312637816,-1.090260883,1.3900910132487587,1.0900483670547358,-2.235380127,0.13462331937249825,-1.203706024,-0.693473485,1.288647701532437,-0.489542997,-0.896734047,0.7002620972176918,-0.047653941,-1.318671561,0.962962242133785,-0.820167755,-0.127581124
3/19/1998,25.1,22.7,-0.00956729,1.585149693643418,-0.802809964,0.04735178367540802,0.8155371371287452,-0.511111054,1.1056137019961703,-1.941820808,1.2664540951763386,-1.026491725,-0.155035501,1.6600026350273718,-0.489542997,-0.204899801,1.8882004909219845,0.12673473300080856,-0.238946056,1.0230146239030788,-0.0688489,-0.127581124
3/21/1998,16.1,12.1,-0.821718313,1.0501563645652614,-0.802809964,3.4473257824879475,0.5813999715391235,0.6577408365169118,1.2690497188812362,-0.515961259,1.839915021301916,-1.026491725,-0.039655933,1.8607350315111202,-0.806969814,0.0064939957581908155,1.5157113335740284,-0.815689722,-0.142541993,1.6235384415960223,-0.518605853,-0.127581124
3/28/1998,26.1,19.1,-0.783044455,1.5234196941343991,-0.802809964,0.7273465834379162,0.24120411128687036,1.0130045876788918,0.8059810043735502,0.5324648796175605,1.9059384832348105,0.9693937323552068,-0.597323845,1.8908448909836824,1.871013031176084,-0.550816924,1.8076622947386416,-0.506642112,-1.222267498,1.7636606657243765,-0.0688489,-0.127581124
3/29/1998,29.1,20.1,-0.338295085,1.0090030315592486,-0.802809964,-1.312637816,0.8033490713420618,0.18578504690003617,0.27675961636476565,0.32277965184973134,1.9927121764381783,0.9693937323552068,-0.770393197,1.4693068583678102,-0.806969814,-0.58925216,1.8781332163990658,1.8619352841431474,-0.547439058,1.7836781263141401,-0.518605853,-0.127581124
3/30/1998,28.9,21.6,-0.183599652,1.3588063621103517,-0.802809964,-0.632643016,0.8033490713420618,-0.559689913,0.3623689585426573,-0.012716713,2.0643947918737577,0.9693937323552068,-0.328104853,0.9674758671584391,-0.806969814,-0.762210721,1.455307686436521,-0.815689722,-0.586000683,1.8537392383783171,1.8535715520308529,-0.127581124
3/31/1998,28.8,22.4,0.08711735605539286,1.1118863640742789,-0.802809964,0.7273465834379162,0.6660393908035052,-0.896721483,0.4012822958962444,-0.138527849,2.00214409938281,0.9597393603406803,-0.174265429,1.308720941180812,-0.806969814,-0.320205509,0.951943960290635,-0.815689722,-0.759527996,1.4333725659932564,-0.820167755,-0.127581124
4/1/1998,27.1,22.2,0.06778042693121566,1.1530396970802914,0.8236435705133527,0.04735178367540802,0.561378319988203,-1.059551566,0.911047015228235,-0.432087168,1.8983929456713855,0.9577889345079541,0.09495356343661385,1.0678420654003133,-0.806969814,-0.166464566,1.2942312940698382,-0.815689722,-0.316069307,0.9329360512491367,-0.820167755,-0.127581124
4/2/1998,28.1,21.7,0.009769639558682697,1.3382296956073452,-0.481073202,0.6706803501243738,0.5528447213450515,-1.071066741,0.9810910224646922,-0.59983535,1.7682324058663366,0.971305313177894,0.07572363541898376,1.1079885446970636,0.8063030173281067,0.10258208539532,1.0526167055198121,-0.815689722,-0.161822806,1.2732328812751386,-0.820167755,-0.127581124
4/3/1998,27.1,22.7,0.048443497807037786,0.741506367020171,-0.802809964,1.4073413832004238,0.27349905608552477,-1.361245013,0.4752176368680601,-0.935331715,1.6682540202763907,0.971305313177894,0.018033851366092153,1.288647701532437,-0.489542997,0.08336446746789458,1.0928858036114837,0.7701004010180925,0.10810857034203208,1.0330233541979608,-0.820167755,-0.127581124
4/4/1998,31.1,22.1,0.06778042693121566,1.3485180288588492,1.8736509687488674,1.4073413832004238,0.5731367223647993,-1.043318879,0.5141309742216472,-0.306276031,1.4456606350857573,-1.047261419,0.056493707401353004,0.7065237517295668,-0.806969814,0.025711613685616926,1.2740967450240024,-0.506642112,0.08882775775272318,1.0730582753774909,0.7398558790799357,-0.127581124
4/5/1998,30.1,23.4,0.3191605055455248,0.9472730320502313,-0.802809964,1.8040050163952204,0.24818307528247616,-1.381469724,0.1016495982736238,0.1550314696354679,1.4135920968099143,1.0082499855570142,0.07572363541898376,1.2986843213566253,1.8726989683901991,0.06414684954046847,0.6901948226947747,-0.815689722,0.030985319984795118,1.2532154206853736,-0.518605853,-0.127581124
4/6/1998,29.1,24.1,0.4158451511664128,0.9678496985532375,-0.802809964,1.4073413832004238,0.3184023248577765,-1.323369257,0.6075229838702558,0.1550314696354679,1.4022737884840744,1.0082499855570142,0.3257126996481803,0.9072561482133152,-0.806969814,0.08336446746789458,1.284164019546921,1.8638177932344715,0.0695469451634136,0.6727090635821951,-0.820167755,-0.127581124
4/7/1998,29.1,22.1,0.43518208029059,0.350549703463057,-0.802809964,0.04735178367540802,0.41387372424348384,-1.233159577,0.8293290067857023,0.5324648796175605,1.330591173048493,1.0082499855570142,0.42186233973633275,0.9273293878616904,-0.806969814,0.3331935005244306,0.8915403131531292,-0.815689722,0.08882775775272318,1.2632241509802569,1.8556342127425933,-0.127581124
4/8/1998,31.1,23.1,0.16446507255210374,1.1324630305772851,1.8414907167796155,2.7673309827254395,0.659083738439677,-0.909063239,0.9188296826989525,0.8260241984925217,1.1909987102988107,1.0082499855570142,0.4410922677539629,0.32513219841044505,-0.806969814,0.4292815901615598,0.9116748621989649,-0.815689722,0.33947832141374434,0.872883669479843,-0.820167755,-0.127581124
4/9/1998,29.1,25.4,0.493192867663123,0.8341013662836987,-0.802809964,1.4073413832004238,0.7711528388611923,-0.663618737,0.21838961033438503,0.4485907885104291,1.187225940856864,1.2491439583656725,0.17187327550713624,1.0879153050486885,1.8387052154157784,0.44849920808898525,0.30763839082390143,-0.815689722,0.4358823843602909,0.892901130069608,-0.820167755,-0.127581124
4/10/1998,29.1,24.1,0.5125297967873009,1.266211362846824,-0.802809964,1.4073413832004238,0.4419350860030921,-1.203751662,0.9305036839050285,-0.138527849,1.0947930941508113,1.2480120123010103,0.4987820518068545,0.7968533301472541,-0.806969814,0.17945255710502378,1.072751254565648,1.8263971576865314,0.45516319694959984,0.29237731237666453,-0.820167755,-0.127581124
4/11/1998,32.1,24.1,0.4738559385389451,1.4102480283678667,-0.006930652,2.087336182962932,0.5085168074033062,-1.127615327,0.8915903465514414,-0.22240194,1.1909987102988107,1.2480120123010103,0.5180119798244852,1.2183913627631247,-0.806969814,0.5061520618712628,0.7808002934010347,-0.815689722,0.18523182069926974,1.0530408147877257,1.815121564993293,-0.127581124
4/12/1998,28.1,24,0.5898775132840111,0.16535970493600316,-0.802809964,2.087336182962932,0.8221468548616074,-0.481263416,0.04327959224324319,0.40665374295686346,1.2023170186246506,0.47843251086438404,0.4795521237892237,1.3589040403017492,-0.020445962,0.525369679798689,1.2036258233635782,-0.815689722,0.5130056347175279,0.7627876362361372,-0.820167755,-0.127581124
4/13/1998,27.1,23.7,0.35783436379387984,0.48429803573259583,-0.802809964,-0.632643016,0.6660393908035052,-0.896721483,0.7398283308724521,-0.348213077,1.0589517864330216,0.47843251086438404,0.5949316918950069,0.14447304157507174,-0.806969814,0.4869344439438368,1.3445676666844268,-0.047653941,0.5322864473068375,1.1831543086211966,-0.820167755,-0.127581124
4/14/1998,26.1,22.1,0.18380200167628094,-0.112425293,-0.802809964,0.7273465834379162,-0.291008103,1.2968501405351858,1.1523097068204748,0.36471669740329704,0.9702917091689156,0.47843251086438404,0.36417255568344115,0.45560825612488126,-0.806969814,0.602240151508392,0.12642744941138265,-0.815689722,0.4937248221282183,1.3232765327495506,-0.0688489,-0.127581124
4/15/1998,30.1,22.1,-0.106251935,0.8443896995352012,1.6930405703288023,-0.745975483,-1.287867437,1.3618195013345558,1.0433523622304313,-0.306276031,0.885404401346758,0.47843251086438404,0.1911032035247663,-0.126515694,-0.806969814,0.3716287363792821,0.43851295962183157,-0.815689722,0.6094096976640745,0.11222016706878174,-0.820167755,-0.127581124
4/16/1998,26.7,22.1,0.39650822204223496,-0.277038625,0.8236435705133527,-1.312637816,-2.187779606,0.9082055781767644,-0.840053166,0.4905278340639948,0.8325856318004417,-0.289898626,-0.097345717,0.806889949971441,1.6848131741090557,0.1986701750324492,-0.145388963,-0.815689722,0.37803994659236284,0.4224908062101353,-0.820167755,-0.127581124
4/17/1998,29.1,20.1,-0.067578077,1.1118863640742789,-0.481073202,-1.312637816,-1.466040501,1.3180372747286035,0.19115027418687397,-1.564387398,0.628856091178603,-0.19219281,0.402632411718702,-0.287101611,0.8063030173281067,-0.089594094,0.790867567923952,1.6627494437488013,0.20451263328857863,-0.158015551,-0.820167755,-0.127581124
4/18/1998,28.1,21.1,-0.086915006,0.42256803622357836,-0.802809964,-0.632643016,-0.979666513,-1.770942373,0.4674349693973426,-1.228891034,0.6005603223447066,-0.182961479,-0.058885861,1.0678420654003133,-0.489542997,0.4100639722341337,-0.306465355,0.7701004010180925,-0.084699556,0.772796366531019,1.643051478399663,-0.127581124
4/19/1998,27.1,21.1,-0.086915006,0.6591997010081473,1.2707715571998495,0.7273465834379162,-0.045597906,-1.567964266,0.4285216320437555,-0.97726876,0.4194673983745497,-0.210936058,-0.078115789,0.3953885371797573,-0.806969814,-0.051158858,1.0526167055198121,-0.506642112,0.41660157177098134,-0.318155236,0.7398558790799357,-0.127581124
4/20/1998,29.1,24,-0.028904219,0.5666047017446196,-0.802809964,-0.689309249,0.8478634229267884,-0.305805587,-0.057895085,-1.438576261,0.510013859699394,-0.038872691,-0.078115789,0.6262307931360677,1.2554308491175474,-0.070376476,0.3781093124843258,-0.815689722,-0.04613793,1.0330233541979608,-0.518605853,-0.127581124
4/21/1998,34.1,25.1,0.3191605055455248,1.2044813633378064,-0.802809964,2.087336182962932,0.5562715831001989,-1.066468701,0.4401956332498315,-1.186953988,0.5251049374671806,-0.038872691,-0.020426005,0.5359012147183804,-0.806969814,-0.070376476,0.6096566265114332,1.2215817473900834,-0.065418743,0.3624384244408415,-0.820167755,-0.127581124
4/22/1998,37.1,25.1,0.8412575918983202,0.25795470419952937,-0.802809964,0.5006816501837463,0.14520686008389566,-1.456238439,-0.050112417,-0.096590804,0.7665621698675471,-0.038872691,0.3257126996481803,1.1581716438180008,-0.806969814,-0.012723622,0.519051155805173,-0.815689722,-0.065418743,0.5926392212231363,1.1924871205820968,-0.127581124
