datetime,target_tempmax,target_tempmin,temp,precip,windspeed,cloudcover,humidity,winddir_sin,winddir_cos,humidity_roll_mean_7,precip_roll_mean_7,temp_lag_1,humidity_lag_1,precip_lag_1,temp_lag_2,humidity_lag_2,precip_lag_2,temp_lag_3,humidity_lag_3,precip_lag_3,tempmax_vs_doy_avg
2023-12-29,25.5,16.1,-0.8497717927617556,-1.021998975465985,-0.3851594777816812,-0.23726136815240445,-0.24719321159479196,0.9003391669035349,-0.5632112282116674,-2.2540680290364468,-0.8298954994481796,-1.2769434823694261,-0.14225740546456175,-1.0153929764564513,-1.5830111357251484,-0.34143567126762664,-1.0102999257343854,-1.9565049779612567,-1.555656645485907,-1.014997625949023,0.8819685047648878
2023-12-30,25.0,18.4,-0.7056119674180622,0.13895847356735513,-1.203169925469259,0.3903332185733099,0.1610856236695919,1.0255650195779937,-0.4177162482533207,-1.622274205976106,-0.8016001475425217,-0.8449501908370156,-0.24511364157327445,-1.0153929764564513,-1.2739008779087346,-0.13716042416587923,-1.0102999257343854,-1.5846700421370084,-0.3378063850175313,-1.014997625949023,0.4005465678410375
2023-12-31,26.8,17.5,-0.5820464028377544,-0.35508528698631375,-0.038124742399072896,-0.8648559548781188,0.059015914853495936,0.6416755971178275,-0.7717808570915562,-0.9904803829157643,-0.7898104175818308,-0.7009524269928781,0.16631130286157636,0.15649209430093386,-0.8411465169657556,-0.23929804771675295,-1.0102999257343854,-1.2748075956168015,-0.1348313416061353,-1.014997625949023,1.0132653966532092
2024-01-01,26.8,17.2,-0.6232349243645237,-0.35508528698631375,0.4576391652903681,-0.7951232230197061,0.1610856236695919,0.7193187121575246,-0.7176870102333355,-0.3586865598554246,-0.77802068762114,-0.5775257722693324,0.06345506675286365,-0.34077225764731206,-0.6968950633180953,0.16925244648674184,0.16625165565405825,-0.8410001704885123,-0.2363188633118333,-1.014997625949023,1.2977419957445757
2024-01-02,27.4,19.8,-0.39669805596729174,0.08497797671639123,-0.06291293778354486,-0.2721277340816108,0.36522504130178385,0.4107935522600987,-0.9042769556119165,-0.005625305792291739,-0.7520832817076203,-0.6186679905105144,0.16631130286157636,-0.34077225764731206,-0.5732509601915301,0.06711482293586814,-0.33210656001338,-0.6963976954457485,0.16963122351095866,0.14735678716732617,1.8229295632978657
2024-01-03,20.2,15.4,-1.3852225726097573,1.291140780511832,2.341542014510244,0.6692641460069607,0.1610856236695919,-0.10174407299277571,1.253202967642642,0.08728555054011057,-0.5257204664623566,-0.3923857901840131,0.37202377507900175,0.10228019542771122,-0.6144656612337185,0.16925244648674184,-0.33210656001338,-0.5724527168376662,0.06814370180526066,-0.3466566157762645,0.1598355993791139
2024-01-04,23.3,16.5,-1.117497182685756,-1.021998975465985,0.38327457913695173,0.041669559281246375,-1.3699600085718475,0.9003391669035349,-0.5632112282116674,-0.1357005046576561,-0.5257204664623566,-1.379799027972381,0.16631130286157636,1.303665693260557,-0.3877848055016814,0.37352769358848925,0.111995025151045,-0.613767709707027,0.16963122351095866,-0.3466566157762645,0.31301530658215604
2024-01-05,24.4,17.0,-0.9115545750519091,-0.7014533010088271,-0.23643030547484903,0.07653592521045273,0.36522504130178385,0.6681232266884705,-0.7540008308799648,-0.024207477058771833,-0.5210045744780804,-1.112374609404698,-1.3765322387691141,-1.0153929764564513,-1.3769376305142058,0.16925244648674184,1.308281474564656,-0.38653524892554164,0.3726062669223546,0.0934323616524638,0.5318434597293604
2024-01-06,25.1,18.9,-0.6644234458912929,0.49258123355620664,-0.3355830870127373,0.4600659504317226,0.5693644589339758,0.5012658438668589,-0.8566979127975755,0.050121208007150385,-0.49978306054883676,-0.906663518198788,0.37202377507900175,-0.6907134580398181,-1.1090420737399804,-1.3628119067763635,-1.0102999257343854,-1.3780950777902037,0.16963122351095866,1.2939680090246424,0.09418715343495165
2024-01-07,24.9,17.4,-0.7673947497082164,-0.8499471899064323,0.30890999298353633,0.07653592521045273,0.5693644589339758,0.6681232266884705,-0.7540008308799648,0.1430320643395527,-0.5092148445173895,-0.6598102087516962,0.5777362472964271,0.510784855158162,-0.9029685685290378,0.37352769358848925,-0.6836341925682127,-1.1095476241393576,-1.3526816020745112,-1.014997625949023,0.728788797561844
2024-01-08,26.6,19.0,-0.5202636205476002,0.08497797671639123,0.5567919468282568,-0.3069941000108172,0.36522504130178385,0.25042471308135217,-0.9775382468085335,0.18019640687251473,-0.49506716856456046,-0.7626657543546511,0.5777362472964271,-0.841029306948398,-0.6556803622759069,0.5778029406902366,0.5203149881131897,-0.9029726597925531,0.3726062669223546,-0.6935784526792163,0.9038513200796086
2024-01-09,26.6,19.5,-0.45848083825744596,0.5493808983811936,-0.43473586855062557,0.041669559281246375,0.7735038765661677,0.6681232266884705,-0.7540008308799648,0.254525091938437,-0.46677181665890255,-0.5158124449075594,0.37202377507900175,0.10228019542771122,-0.7587171148813782,0.5778029406902366,-0.8348117518340737,-0.6550827025763878,0.5755813103337506,0.5002412263621066,0.9694997660237692
2024-01-10,22.3,17.9,-0.9527430965786791,1.4766891909724273,-0.06291293778354486,0.9830614393698179,1.2838524206466475,1.1067501419839016,0.44076498481893994,0.45892897586972353,-0.30643148919350754,-0.45409911754578625,0.7834487195138525,0.5675423407663505,-0.5114289086282472,0.37352769358848925,0.111995025151045,-0.75837018474979,0.5755813103337506,-0.8424364070799713,0.2911324912674353
2024-01-11,20.0,17.1,-1.2616570080294496,1.241904494248992,-1.0048643623934825,0.9830614393698179,1.3859221294627435,-0.5266425183774877,1.3459569971799443,0.9606476000647008,-0.1060060798617637,-0.9478057364399706,1.297729900057416,1.4857485892356335,-0.4496068570649643,0.782078187791984,0.5769433867032878,-0.5104802275336247,0.3726062669223546,0.0934323616524638,-0.6279457519508223
2024-01-12,19.4,17.6,-1.2822512687928338,1.3654468636555537,-0.756982408548762,0.9830614393698179,1.4879918382788395,-0.6069643244118984,1.3578841293171224,1.1650514839959873,0.16515770923412507,-1.2563723732488354,1.4005861361661287,1.2551713426702573,-0.9441832695712269,1.2927663055463525,1.4879291276976563,-0.4485077382295832,0.7785563537451465,0.5568565316826076,-0.9561879816716287
